date_facture;num_facture;compte_de_facturation;ref_acheminement;gaz_ref_pce;id_site;nom_site;code_site;entite_juridique;segment_or;adresse_site;numero_compteur;libelle_compteur;type_index;type_offre;code_imputation;type_de_tarif;id_contrat;date_de_resiliation;compte_commercial;energie;puissance_souscrite_base;puissance_souscrite_hp;puissance_souscrite_hc;puissance_souscrite_hpsb;puissance_souscrite_hcsb;puissance_souscrite_hpsh;puissance_souscrite_hcsh;puissance_souscrite_pointe;puissance_max_atteinte_base;puissance_max_atteinte_hp;puissance_max_atteinte_hc;puissance_max_atteinte_hpsb;puissance_max_atteinte_hcsb;puissance_max_atteinte_hpsh;puissance_max_atteinte_hcsh;puissance_max_atteinte_pointe;date_de_debut_de_consommation;date_de_fin_de_consommation;conso_elec_facturee_kwh;consommation_kwh_base;consommation_kwh_hp;consommation_kwh_hc;consommation_kwh_hpsb;consommation_kwh_hcsb;consommation_kwh_hpsh;consommation_kwh_hcsh;consommation_kwh_pointe;conso_ener_renouvelable_facturee_kwh;assiette_bouclier_electricite_kwh;assiette_amortisseur_electricite_kwh;abonnement_ht_euros;energie_reactive_euros;dont_montant_bouclier_electricite_euros;dont_montant_amortisseur_electricite_euros;ener_renouvelable_ht_euros;montant_htva_pointe;montant_htva_hpsh;montant_htva_hpsb;montant_htva_hcsh;montant_htva_hcsb;montant_htva_base;montant_htva_hp;montant_htva_hc;total_fourniture_elec_ht_euros;prix_moyen_ht_euros_par_mwh;prix_bouclier_electricite_euros_par_mwh;prix_amortisseur_electricite_euros_par_mwh;services_ht_euros;mecanisme_de_capacite_ht_euros;montant_ht_reseau_distrib_euros;tarif_acheminement;cee_ht_euros;prix_unitaire_cee_euro_par_mwh;composante_de_soutirage_variable;composante_de_comptage_reprise_euros;composante_de_comptage_echu_euros;composante_de_comptage_echoir_euros;composante_de_gestion_reprise_euros;composante_de_gestion_echu_euros;composante_de_gestion_echoir_euros;composante_de_soutirage_fixe_reprise_euros;composante_de_soutirage_fixe_echu_euros;composante_de_soutirage_fixe_echoir_euros;comp_de_regroupement_souterrain_reprise_euros_ht;comp_de_regroupement_souterrain_echu_euros_ht;comp_de_regroupement_souterrain_echoir_euros_ht;comp_d_alimentation_secours_souterrain_reprise_euros_ht;comp_d_alimentation_secours_souterrain_echu_euros_ht;comp_d_alimentation_secours_souterrain_echoir_euros_ht;comp_d_alimentation_secours_reservation_reprise_euros_ht;comp_d_alimentation_secours_reservation_echu_euros_ht;comp_d_alimentation_secours_reservation_echoir_euros_ht;gaz_abonnement_transport_euros;gaz_abonnement_distribution_euros;gaz_abonnement_transport_et_distrib_euros;gaz_consommation_annuelle_de_reference;gaz_conso_facturee_kwh;biomethane_montant_facturable;gaz_capacite_journaliere_souscrite;prix_unitaire_capacite_euro_par_mwh;gaz_depassement_de_capacite_journaliere;gaz_util_reseau_euros;depassement_euros;terme_de_quantite_distrib_gaz_euros;gaz_montant_depassement_capacite_journaliere_euros;montant_prestations_techniques;montant_depassement_capacite_horaire;charge_occasionnelle_abonnement_euros;charge_occasionnelle_autre_facturation_euros;charge_occasionnelle_fourniture_euros;charge_occasionnelle_util_reseau_distrib_euros;total_ht_euros;contrib_tarifaire_achem_elec_euros;contrib_tarifaire_achem_gaz_euros;taxe_cfe_euros;contrib_serv_public_electricite_euros;taxe_dcfe_euros;taxe_ccfe_euros;taxe_icgn_euros;contrib_tssg_euros;taxe_charge_occasionnelle_euros;total_htva_euros;tva_taux_normal_euros;tva_taux_reduit_euros;tva_totale_euros;montant_total_ttc_euros;gaz_premiere_mise_en_service_euros;premiere_mise_en_service_euros;type_compteur;groupe_annexe_personnalisee;code_service_executant;engagement_juridique;prix_unitaire_cspe_euro_par_mwh;cta_taux;fta;numero_facture_annulee;tangente_phi;pourcentage_energie_renouvelable;siren_site;info_personnalisee_1;info_personnalisee_2;regularisation_montant_amortisseur_electricite_2023;regularisation_montant_bouclier_electricite_2023
2024-04-02;10196560366;2911966897;30002420855508;;1-7X5WPG-S;PR_DIP_CASTELLANE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"4 BIS QUAI FRANCOIS JOLY;66660 PORT VENDRES";041536011376;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;42;42;24;24;0;0;0;0;0;0;27;16;28;2024-02-16;2024-04-02;2869;0;0;0;126;56;1886;801;0;;;;15.24;;;;;0.00;452.49;16.12;83.28;4.15;0.00;0.00;0.00;556.04;29.39;;;;32.59;234.00;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;5.28;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-68.12;70.39;68.12;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;23.90;;;60.25;;;;;;927.30;185.46;;185.46;1112.76;0.00;;PME-PMI;;REGIE;;2.10;21.93;BTSUPLU4;;;0;200043602;;;;
2024-01-02;10189780418;8963989479;30002420596745;;1-DH-426-S;POMPAGE_PDT_ARGELES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PONT DU TECH;66700 ARGELES SUR MER";041336002802;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;66;66;6;6;0;0;0;0;0;0;83;1;1;2023-11-17;2024-01-02;5296;0;0;0;0;0;3565;1731;0;;;4643;15.24;;;-91.47;;0.00;1125.97;0.00;311.39;0.00;0.00;0.00;0.00;1437.36;30.87;;-19.70;;115.44;148.66;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;9.74;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-78.18;80.79;78.18;;;;;;;;;;;;;;;;;;;;22.420000000000002;;;0.00;;;;;;;26.18;;;5.30;;;;;;1666.45;333.30;;333.30;1999.75;0.00;;PME-PMI;EAU;REGIE;;0.10;21.93;BTSUPLU4;;;0;200043602;;;;
2025-01-02;10216845204;8963989479;30002420751674;;1-1R3NC6-S;LATOUR_BAS_ELNE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"STATION DE POMPAGE;66200 LATOUR BAS ELNE";031536369084;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;90;90;90;90;90;0;0;0;0;0;83;83;0;2024-11-01;2024-12-18;5421;0;0;0;0;-6;70;5273;84;;;;-24.29;228.09;;;;2.67;2.23;0.00;167.42;-0.23;0.00;0.00;0.00;172.09;24.02;;;;4.54;1149.87;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;-47.28;47.28;29.28;-55.41;55.41;34.41;-383.79;383.79;236.79;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;65.90;;;2.71;;;;;;1370.82;274.16;;274.16;1644.98;0.00;;PME-PMI;;REGIE;;0.05;21.93;HTALU5;;1.891;0;200043602;;;;
2025-04-08;10224020319;4440600927;24226917508625;;2050006997344;RELEVEMENT CAVE COOPERATIVE;24584660400010001;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"AVENUE JEAN JAURES;FORAGE COOPERATIVE;66670 BAGES";214;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;2020008188519;E;30;30;30;30;30;30;30;30;;0;0;0;0;0;0;0;2025-03-07;2025-04-06;6207;6207;0;0;0;0;0;0;0;;;;2.87;;;;;0.00;0.00;0.00;0.00;0.00;1483.04;0.00;0.00;1483.04;30.48;;;;14.52;355.84;BTINFMU4-Tarif BT inf 36kVA Moyenne Utilisation HP/HC lié à deux saisons;22.84;;;;1.84;;;;1.39;;;29.29;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;7.13;;;209.18;;;;;;2108.07;413.11;2.34;415.45;2523.52;0.00;;CCB;;REGIE;;3.37;21.93;BTINFMU4;;;0;200043602;;;12.65;
2024-01-04;10190000175;7779095897;24283067935652;;2050006333147;RELEVAGE PUIG TARROUS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUTA DE LA ROCA;LOT PUIG TERRUS;66740 VILLELONGUE DELS MONTS";560;Compteur Bleu Electronique;Estimé;NO;F0:Services Généraux;;2010006805038;;3020000578042;E;36;36;36;36;36;36;36;36;;0;0;0;0;0;0;0;2023-10-03;2023-12-29;2990;2990;0;0;0;0;0;0;0;;;2990;2.87;;;-221.14;;0.00;0.00;0.00;0.00;0.00;944.12;0.00;0.00;944.12;32.40;;-74.00;;25.33;206.43;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;11.00;;130.66;;3.37;9.04;;;2.62;;;60.74;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;14.63;;;2.99;;;;;;986.23;180.40;4.63;185.03;1171.26;0.00;;CEB;EAU;REGIE;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2024-01-04;10190000175;7779095897;24248769872315;;2050006333180;POMPAGE MAS PERICOT;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"MAS PERICOT;RUE DES ALBERES FACE N8;66740 MONTESQUIEU DES ALBERES";079;Compteur Linky;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578042;E;15;15;15;15;15;15;15;15;;0;0;0;0;0;0;0;2023-11-15;2023-12-14;48;48;0;0;0;0;0;0;0;;;48;2.87;;;-3.55;;0.00;0.00;0.00;0.00;0.00;15.16;0.00;0.00;15.16;68.38;;-74.00;;0.41;17.75;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.18;;2.10;;1.69;;;;1.31;;;12.65;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;3.43;;;0.05;;;;;;36.30;2.87;1.21;4.08;40.38;0.00;;CCB;EAU;REGIE;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2024-07-02;10203366211;8963989479;30002420752463;;1-1RKPIP-S;FORAGE_BROUILLA;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE DU TECH;66620 BROUILLA";031336179170;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;42;42;42;42;0;0;0;0;32;32;0;0;0;2024-05-18;2024-07-02;8194;0;0;0;6037;2157;0;0;0;;;;15.24;;;;;0.00;0.00;772.14;0.00;159.99;0.00;0.00;0.00;932.13;14.32;;;;-39.26;250.47;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;15.09;;;-20.97;20.97;20.97;-16.38;16.38;16.38;-50.50;50.50;50.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;19.27;;;-3.18;;;;;;1189.76;237.94;;237.94;1427.70;0.00;;PME-PMI;;REGIE;;2.15;21.93;BTSUPCU4;;;0;200043602;;;;
2025-08-02;10232128960;2911966897;30002420618369;;1-IDL-187-S;PR_VILLE_BASSE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RUE DU 14 JUILLET;66700 ARGELES SUR MER";041536018309;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;31;8;0;0;0;2025-06-17;2025-08-02;1869;0;0;0;1561;308;0;0;0;;;;15.24;;;;;0.00;0.00;189.32;0.00;20.80;0.00;0.00;0.00;210.12;20.09;;;;-4.22;150.88;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;3.44;;;-23.74;24.53;23.74;-18.11;18.71;18.11;-61.14;63.17;61.14;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;23.34;;;0.93;;;;;;399.73;79.94;;79.94;479.67;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2026-04-21;10250486650;0937520083;24293487624450;;1-D9XAS52-S;STEP MAS PARER;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"ROUTE DES MAS;66650 BANYULS SUR MER";467;Compteur Linky;Relevé;NO;;;2010010456390;;3020001789935;E;6;6;6;6;6;6;6;6;0;0;0;0;0;0;0;0;2026-01-18;2026-02-28;119;0;0;0;0;0;85;34;0;;;;;;;;;0.00;8.43;0.00;2.56;0.00;0.00;0.00;0.00;10.99;21.87;;;;0.06;14.98;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;;;;;1.69;;;;1.29;;;4.65;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.37;;;3.63;;;;;;31.03;6.21;;6.21;37.24;0.00;;CCB;;REGIE;;6.08;36.93;BTINFCU4;;;0;200043602;;;;
2026-04-17;10250158878;5220841681;30002420617793;;2050006998068;PR_BEAUSEJOUR;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"POMPAGE BEAUSEJOUR;66700 ARGELES SUR MER";031336155097;PME-PMI;Relevé;NO;F8:Aménagement/service urbain;;2010010456390;;3020001789892;E;0;0;0;42;42;42;42;0;0;0;0;0;0;0;0;0;2026-03-18;2026-03-31;-54;0;0;0;0;0;-39;-15;0;;;;;;;;;0.00;-3.69;0.00;-1.11;0.00;0.00;0.00;0.00;-4.80;8.94;;;;-0.03;;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;;;;-0.03;;;;;;-4.86;-0.98;;-0.98;-5.84;0.00;;PME-PMI;ASSAINISSEMENT;REGIE;;-0.05;;BTSUPCU4;10249620864;;0;200043602;;;;
2024-02-04;10192332605;4547098346;50083600644443;;1-9G94GT2-S;PR_FAUBOURG;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RUE DE LA DEMOCRATIE;POSTE RELEVAGE;66190 COLLIOURE";031636453942;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000575869;E;0;0;0;37;25;24;25;0;0;0;0;0;0;44;38;0;2023-12-18;2024-02-04;3025;0;0;0;0;0;2673;352;0;;;982;15.24;;;-33.44;;0.00;710.78;0.00;41.68;0.00;0.00;0.00;0.00;752.46;47.55;;-34.10;;59.89;638.65;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;5.57;;;-20.97;21.67;20.97;-16.38;16.92;16.38;-39.20;40.50;39.20;;;;;;;;;;;;;;;;;;;;392.35000000000002;;;0.00;;;;;;;17.34;;;5.15;;;;;;1460.86;292.18;;292.18;1753.04;0.00;;PME-PMI;;REGIE;;2.20;21.93;BTSUPCU4;;;0;200043602;;;;
2024-01-21;10191336339;8093373404;24226917508625;;2050006333146;RELEVEMENT CAVE COOPERATIVE;24584660400010001;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"AVENUE JEAN JAURES;FORAGE COOPERATIVE;66670 BAGES";214;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578047;E;30;30;30;30;30;30;30;30;;0;0;0;0;0;0;0;2023-12-07;2024-01-06;5334;5334;0;0;0;0;0;0;0;;;4302;2.87;;;-318.18;;0.00;0.00;0.00;0.00;0.00;1611.49;0.00;0.00;1611.49;31.70;;-74.00;;41.25;333.54;BTINFMU4-Tarif BT inf 36kVA Moyenne Utilisation HP/HC lié à deux saisons;19.63;;;;1.69;;;;1.31;;;26.83;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;6.54;;;5.33;;;;;;1702.47;332.65;2.16;334.81;2037.28;0.00;;CCB;;REGIE;;0.10;21.93;BTINFMU4;;;0;200043602;;;;
2025-08-02;10232197818;5318281112;30002420535904;;1-7X97E3-S;FORAGE_MAS_ARAGON;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C2;"POMPAGE MAS ARAGON;POMPAGE;66200 ELNE";031636388604;PME-PMI;Relevé;NO;;;2010006805038;;2020008188284;E;0;0;0;48;48;48;48;2;0;0;0;47;47;0;0;0;2025-07-01;2025-07-31;20253;0;0;0;11643;8610;0;0;0;;;;57.92;;;;;0.00;0.00;319.48;0.00;264.93;0.00;0.00;0.00;584.41;4.53;;;;-53.61;328.15;HTALU5-Tarif HTA5 à Pointe Fixe Longue Utilisation;;;;-31.54;32.59;30.94;-36.23;37.43;35.81;-123.34;127.45;127.91;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;44.08;;;10.13;;;;;;971.08;194.22;;194.22;1165.30;0.00;;PME-PMI;;REGIE;;0.05;21.93;HTALU5;;;0;200043602;;;;
2023-07-02;10176359673;8963989479;30002420746389; ;1-1K9WXE-S;FORAGE_P3_ELNE;P3 PLA DE LA BARQUE;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PLA DE LA BARQUE;66200 ELNE";031336128265;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;42;42;30;30;0;0;0;0;26;26;0;0;0;2023-05-18;2023-07-02;-805;0;0;0;-628;-177;0;0;0;;;-805;15.24;;;2.13;;0.00;0.00;-128.00;0.00;-26.57;0.00;0.00;0.00;-154.57;3.28;;-2.60;;6.83;105.43;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;-1.48;;;-19.75;19.75;19.75;-15.48;15.48;15.48;-65.84;65.84;65.84;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;22.16;;;-0.81;;;;;;-5.07;-1.01;;-1.01;-6.08;0.00;;PME-PMI;;;;0.10;21.93;BTSUPLU4;;;0;200043602;;;;
2024-12-02;10214610110;8963989479;30002420596745;;1-DH-426-S;POMPAGE_PDT_ARGELES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"PONT DU TECH;66700 ARGELES SUR MER";041336002802;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;66;66;6;6;0;0;0;0;2;2;44;2;0;2024-10-18;2024-12-02;16;0;0;0;-316;50;212;70;0;;;;15.24;;;;;0.00;50.86;-40.42;7.28;3.71;0.00;0.00;0.00;21.43;13451.25;;;;4.67;145.52;BTSUPLU4-Tarif BT sup 36kVA Longue Utilisation;0.03;;;-20.97;21.55;22.04;-16.38;16.82;17.21;-78.18;82.20;87.90;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;28.99;;;0.01;;;;;;2181.20;436.26;;436.26;2617.46;0.00;;PME-PMI;EAU;REGIE;;0.05;21.93;BTSUPLU4;;;0;200043602;;;1965.31;
2025-08-02;10232130634;8963989479;50054413846698;;1-C069KZ-S;INTERCONNEXION RACOU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"LES CRIQUES DE PORTEILS;LES CRIQUES DE PORTEILS;66700 ARGELES SUR MER";031136047567;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578024;E;0;0;0;120;120;120;120;0;0;0;0;1;1;0;0;0;;;;0;0;0;0;0;0;0;0;;;;15.24;;;;;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;;;;;;;223.73;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;;;;-23.74;24.53;23.74;-18.11;18.71;18.11;-174.67;180.49;174.67;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;49.06;;;;;;;;;288.03;57.61;;57.61;345.64;0.00;;PME-PMI;;REGIE;;;21.93;BTSUPCU4;;;0;200043602;;;;
2023-10-02;10183023489;2911966897;30002420496629; ;1-7X81NX-S;PR_LES_ELMES;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"STATION RELEVAGE LES ELMES;STATION RELEVAGE;66650 BANYULS SUR MER";031436248847;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;48;48;48;48;0;0;0;0;37;20;0;0;0;2023-08-18;2023-10-02;706;0;0;0;556;150;0;0;0;;;706;15.24;;;-14.13;;0.00;0.00;113.32;0.00;22.51;0.00;0.00;0.00;135.83;34.45;;-20.00;;-5.97;110.95;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;1.30;;;-20.97;20.97;20.97;-16.38;16.38;16.38;-57.72;57.72;57.72;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;20.85;;;0.70;;;;;;264.77;52.95;;52.95;317.72;0.00;;PME-PMI;;;;0.10;21.93;BTSUPCU4;;;0;200043602;;;;
2023-08-08;10179079974;6366003111;24222431247930; ;2050006333163;BUIG MAS CAMPADIEU;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"BOULEVARD DES EVADES DE FRANCE;66650 BANYULS SUR MER";509;Compteur Linky;Relevé;NO;F10:Autre;;2010006805038;;3020000578037;E;18;18;18;18;18;18;18;18;;0;0;0;0;0;0;0;2023-06-09;2023-07-08;175;175;0;0;0;0;0;0;0;;;175;2.87;;;-12.94;;0.00;0.00;0.00;0.00;0.00;55.26;0.00;0.00;55.26;40.45;;-73.90;;1.48;23.48;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.64;;6.90;;1.58;;;;1.24;;;13.76;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;3.64;;;0.18;;;;;;74.61;10.31;1.27;11.58;86.19;0.00;;CCB;ASSAINISSEMENT;REGIE ASS;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2023-09-08;10181273126;7631322324;24269175055622; ;2050006333206;RELEVEMENT BAJOLES;23954660401020303;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"AVENUE GENERAL FERNAND OLIVE;RELEVAGE BAJOLES;66670 BAGES";031;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578029;E;9;9;9;9;9;9;9;9;0;0;0;0;0;0;0;0;2023-07-21;2023-08-20;159;159;0;0;0;0;0;0;0;;;159;2.87;;;-11.76;;0.00;0.00;0.00;0.00;0.00;50.21;0.00;0.00;50.21;38.45;;-74.00;;1.35;17.88;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;0.59;;6.71;-1.58;1.69;1.65;-1.24;1.29;1.31;-6.88;7.34;7.59;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;2.45;;;0.16;;;;;;63.75;9.45;0.90;10.35;74.10;0.00;;CCB;;;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2023-10-02;10183023489;2911966897;50024746700004; ;1-C0EJT9-S;PR_BOIS_DES_PINS;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"Avenue du Tech;POSTE RELEVAGE BOIS DES PINS;66700 ARGELES SUR MER";041536018301;PME-PMI;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578046;E;0;0;0;42;42;42;42;0;0;0;0;42;36;0;0;0;2023-08-18;2023-10-02;2056;0;0;0;1546;510;0;0;0;;;2056;15.24;;;-34.15;;0.00;0.00;315.10;0.00;76.55;0.00;0.00;0.00;391.65;24.09;;-16.60;;-17.76;136.56;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;3.78;;;-20.97;20.97;20.97;-16.38;16.38;16.38;-50.50;50.50;50.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;19.27;;;2.06;;;;;;516.65;103.32;;103.32;619.97;0.00;;PME-PMI;;;;0.10;21.93;BTSUPCU4;;;0;200043602;;;;
2023-08-04;10178787928;7779095897;24250506485904; ;2050006333188;SR LA RAFFARDE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"2 RUE DES ABRICOTIERS;66740 MONTESQUIEU DES ALBERES";887;Compteur Linky;Relevé;NO;F0:Services Généraux;;2010006805038;;3020000578042;E;36;36;36;36;36;36;36;36;;0;0;0;0;0;0;0;2023-06-13;2023-07-12;3526;3526;0;0;0;0;0;0;0;;;3526;2.87;;;-260.78;;0.00;0.00;0.00;0.00;0.00;1113.37;0.00;0.00;1113.37;30.28;;-74.00;;29.87;169.26;BTINFCUST-Tarif BT inf 36kVA Courte Utilisation sans différenciation temporelle;12.98;;138.92;;1.58;;;;1.24;;;27.52;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;6.65;;;3.53;;;;;;1077.75;207.58;2.20;209.78;1287.53;0.00;;CCB;EAU;;;0.10;21.93;BTINFCUST;;;0;200043602;;;;
2024-03-02;10194342900;8963989479;30002420752463;;1-1RKPIP-S;FORAGE_BROUILLA;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"FORAGE DU TECH;66620 BROUILLA";031336179170;PME-PMI;Relevé;NO;;;2010006805038;;3020000578024;E;0;0;0;42;42;42;42;0;0;0;0;0;0;29;29;0;2024-01-18;2024-03-02;7519;0;0;0;0;0;5152;2367;0;;;0;15.24;;;0.00;;0.00;1236.06;0.00;246.10;0.00;0.00;0.00;0.00;1482.16;27.41;;;;91.62;458.10;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;13.83;;;-20.97;20.27;20.97;-16.38;15.83;16.38;-50.50;48.82;50.50;;;;;;;;;;;;;;;;;;;;0;;;0.00;;;;;;;18.62;;;160.16;;;;;;2239.73;447.94;;447.94;2687.67;0.00;;PME-PMI;;REGIE;;2.20;21.93;BTSUPCU4;;;0;200043602;;;;
2025-02-02;10219199474;2911966897;30002420014045;;1-7X81NJ-S;PR_FONTAULE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C4;"RUE P PRUVOST;POMPAGE;66650 BANYULS SUR MER";031436247788;PME-PMI;Relevé;NO;;;2010006805038;;3020000578046;E;0;0;0;48;48;48;48;0;0;0;0;0;0;77;77;0;2024-12-18;2025-01-17;10481;0;0;0;0;0;8177;2304;0;;;;15.24;;;;;0.00;1932.14;0.00;231.18;0.00;0.00;0.00;0.00;2163.32;50.80;;;;104.84;3021.71;BTSUPCU4-Tarif BT sup 36kVA Courte Utilisation;19.29;;;-22.04;22.78;22.04;-17.21;17.78;17.21;-64.86;67.02;64.86;;;;;;;;;;;;;;;;;;;;2326.5;;;0.00;;;;;;;23.59;;;5.24;;;;;;5353.23;1070.66;;1070.66;6423.89;0.00;;PME-PMI;;REGIE;;0.05;21.93;BTSUPCU4;;;0;200043602;;;;
2025-02-08;10219658291;6366003111;24242981148507;;2050006333174;PR RIBERETTE;;CC DES ALBERES, DE LA COTE VERMEILLE ET DE L'ILLIBERIS;C5;"RUE DE LA RIBERETTE;STATION RELEVAGE;66670 BAGES";432;Compteur Linky;Relevé;NO;;;2010006805038;;3020000578037;E;6;6;6;6;6;6;6;6;;0;0;0;0;0;0;0;2025-01-03;2025-02-02;29;29;0;0;0;0;0;0;0;;;0;2.87;;;0.00;;0.00;0.00;0.00;0.00;0.00;6.93;0.00;0.00;6.93;67.14;;;;0.07;9.49;BTINFCU4-Tarif BT inf 36kVA Courte Utilisation HP/HC associées à deux saisons;0.11;;;;1.72;;;;1.30;-4.77;4.79;4.64;;;;;;;;;;;;;;;;;;;;;;;0.00;;;;;;;1.68;;;0.64;;;;;;21.79;1.91;0.67;2.58;24.37;0.00;;CCB;;REGIE;;5.47;21.93;BTINFCU4;;;0;200043602;;;;
